"id_producto","nombre","categoria","precio","costo","stock","proveedor","fecha_ingreso","activo","rating"
"747","Como Sus","Hogar","907.24","278.04","278","José Corral Díaz S.Coop.","2024-04-14","False","3.6"
"748","Ese Importancia","Hogar","372.16","115.54","395","Tecnologías UUAM S.Com.","2025-05-06","False","1.5"
"749","Relaciones Área","Juguetes","515.31","201.41","257","Despacho del Sur S.Coop.","2024-12-30","True","3.7"
"750","Sala Dirección","Juguetes","687.32","379.82","71","Riera y Quintero S.L.N.E","2024-05-18","False","1.6"
"751","Tenía Izquierda","Juguetes","949.22","331.41","495","Suministros Clemente y asociados S.L.","2024-06-22","True","3.9"
"752","Cuerpo Equipo","Moda","939.78","25.01","389","Consultoría Valenciano S.L.N.E","2024-07-01","False","1.9"
"753","Fácil Bien","Deportes","375.74","26.19","105","Transportes YHQP S.L.","2024-04-08","False","2.6"
"754","Banco Población","Moda","882.74","24.75","332","Tenorio y Nieto S.A.","2025-07-01","False","1.4"
"755","Pese Nos","Juguetes","637.23","140.38","379","Moll y Ocaña S.L.U.","2024-03-02","False","3.3"
"756","Otra Se","Juguetes","182.11","328.57","187","Hnos Alonso S.L.L.","2025-10-05","True","3.1"
"757","Haber Campaña","Moda","972.95","115.34","207","Instalaciones SZ S.L.","2025-05-21","False","4.3"
"758","Número Concepto","Deportes","491.99","243.64","309","Tejera y Verdugo S.Com.","2025-04-23","True","3.0"
"759","Quizá Propio","Hogar","445.5","118.85","263","Compañía MSXT S.L.","2025-01-20","False","1.8"
"760","Nuevos Parece","Hogar","165.78","303.0","418","Consultoría Pedraza S.L.","2025-03-29","True","3.6"
"761","Dan Solamente","Moda","813.06","361.53","246","Industrias Tomé S.A.","2024-12-26","False","2.9"
"762","Palabras Amigo","Juguetes","169.63","417.52","11","Luján y asociados S.L.N.E","2025-03-01","True","1.2"
"763","Tampoco Miembros","Juguetes","596.42","71.69","262","Despacho Cañete S.A.","2024-11-02","True","4.6"
"764","Madrid Hija","Hogar","65.35","132.84","92","Genoveva Ferrero Gonzalez S.A.","2025-06-10","False","3.4"
"765","Arriba Ya","Juguetes","641.25","439.86","372","Rocamora y asociados S.L.","2025-01-24","False","4.8"
"766","Local Mañana","Hogar","454.71","496.42","444","Promociones Benavent & Asociados S.L.","2024-11-05","False","1.7"
"767","Señaló S","Moda","604.83","398.33","420","Hierro y Calderon S.L.U.","2025-08-13","True","3.5"
"768","Mujer Artículo","Juguetes","271.88","363.47","175","Narváez y Alberto S.L.","2025-06-21","False","3.4"
"769","Día Producción","Electrónicos","237.52","195.8","55","Silvio Ugarte Dominguez S.Coop.","2025-06-04","True","1.8"
"770","Puedo Hospital","Juguetes","687.52","414.12","310","Consuelo Trujillo Alvarado S.L.N.E","2024-03-02","True","1.7"
"771","Clase Última","Juguetes","603.82","439.49","272","Pascual & Asociados S.A.T.","2024-04-26","True","1.4"
"772","Cuarto Haber","Libros","139.03","303.72","423","Desarrollo Priego S.A.","2024-07-05","True","4.6"
"773","Visto Muchas","Libros","652.74","263.41","189","Construcción Montalbán y asociados S.L.N.E","2025-08-25","True","3.8"
"774","Libre Destino","Moda","237.19","402.14","404","Hnos Solera S.A.","2024-07-09","False","2.4"
"775","Rey Salida","Libros","908.78","419.41","294","Soluciones del Sur S.Coop.","2024-05-15","True","2.7"
"776","Anterior Productos","Deportes","482.37","120.09","439","Inversiones Llano S.A.","2025-01-08","True","2.1"
"777","Cuestión Cabo","Juguetes","414.56","98.57","363","Amando Lamas Ferrero S.Coop.","2024-11-21","True","3.3"
"778","Sí Libros","Electrónicos","524.56","190.64","105","Hermanos Martorell S.Coop.","2023-12-17","False","2.6"
"779","Entre Aspecto","Electrónicos","163.23","327.53","129","Agustín y asociados S.A.","2024-10-22","False","4.4"
"780","Otro Capaz","Moda","569.02","307.88","348","Compañía Españolas S.L.","2025-10-12","False","4.0"
"781","Da Especial","Moda","556.58","280.99","91","Revilla y Corominas S.L.N.E","2023-12-11","False","3.2"
"782","Resultados Elementos","Moda","261.24","156.79","176","Cortés & Asociados S.A.D","2024-03-21","False","3.9"
"783","Consumo Amigos","Libros","127.89","118.74","400","Inmobiliaria Inteligentes S.Com.","2024-09-09","True","1.4"
"784","Clase Dicho","Juguetes","406.56","172.53","281","Instalaciones Robledo S.L.","2024-06-15","True","1.6"
"785","Proyecto Piel","Libros","15.24","50.09","74","Banca Privada YIOW S.L.","2025-08-21","False","4.7"
"786","Pasa Elementos","Moda","97.26","135.23","189","Comercial Planas S.A.","2024-01-28","True","3.4"
"787","Pues Mis","Libros","390.48","492.3","314","Ágata Juan Patiño S.Coop.","2025-06-16","False","3.8"
"788","Todos Programa","Juguetes","66.89","387.94","89","Abella & Asociados S.L.N.E","2025-08-23","False","2.8"
"789","Considera Exterior","Hogar","852.06","465.73","265","Suministros Españolas S.L.","2024-07-21","False","1.8"
"790","Encuentro Autor","Juguetes","515.44","350.73","314","Despacho del Mediterráneo S.Coop.","2025-10-13","True","3.7"
"791","Carácter Productos","Deportes","246.86","5.14","80","Sacristán & Asociados S.L.L.","2024-05-20","True","5.0"
"792","Interior Distintos","Moda","359.6","200.6","300","Distribuciones Losa y asociados S.Coop.","2024-06-20","True","3.1"
"793","Haciendo Europa","Libros","706.59","459.99","281","Comercializadora Integrales S.Coop.","2024-12-06","False","3.9"
"794","Sectores Conocer","Juguetes","915.86","177.31","493","Grupo Alcolea S.L.N.E","2024-12-22","False","1.9"
"795","Segunda Banco","Hogar","460.21","204.96","2","Familia Rey S.Com.","2025-10-26","False","1.7"
"796","Ciento Reunión","Juguetes","115.4","40.83","150","Familia Palomar S.Coop.","2025-07-10","False","4.8"
"797","Partidos Ciencia","Juguetes","957.14","438.68","416","Hnos Doménech S.L.","2024-12-21","False","3.8"
"798","Cuya Sido","Moda","567.54","386.13","387","Banca Privada Busquets y asociados S.L.N.E","2023-12-09","False","4.8"
"799","Llamado Torno","Moda","684.78","448.78","441","Logística Sanmiguel S.Com.","2024-12-15","True","2.9"
"800","Esas B","Deportes","76.88","318.66","112","Ale Herrera Noriega S.Com.","2025-09-26","True","4.2"
"801","Respecto Hay","Moda","955.89","260.67","4","Grupo Blazquez S.Com.","2024-01-15","False","2.0"
"802","Hacen Blanco","Electrónicos","404.94","375.65","175","Alimentación Españolas S.Com.","2024-01-23","True","3.2"
"803","Políticas Opinión","Hogar","481.79","180.0","457","Barros y Riera S.Com.","2025-03-14","False","1.7"
"804","Suerte Primera","Libros","686.28","455.41","255","Familia Ordóñez S.Coop.","2025-10-06","True","1.9"
"805","Sea Deben","Hogar","874.02","107.36","103","Bárcena & Asociados S.A.","2024-02-19","True","4.3"
"806","Televisión Vio","Deportes","164.44","57.81","471","Farmaceútica Flor S.Coop.","2024-10-13","True","3.7"
"807","Puntos Director","Libros","497.74","8.28","438","Otero & Asociados S.C.P","2023-12-06","True","4.4"
"808","Jóvenes Ejército","Deportes","624.46","248.71","451","Bayona y Laguna S.C.P","2023-12-07","False","3.0"
"809","Primeros Estar","Juguetes","287.46","114.94","295","Soluciones ES S.A.","2024-05-03","True","1.2"
"810","Jóvenes Sólo","Moda","483.54","272.68","257","Fábrica Estevez & Asociados S.L.U.","2025-10-03","False","2.6"
"811","Diciembre Dado","Libros","778.14","231.31","61","Suministros NNV S.Coop.","2025-09-17","False","2.3"
"812","Ya Violencia","Electrónicos","21.7","109.32","297","Casanova y asociados S.A.","2024-11-20","True","2.3"
"813","Principios Tu","Juguetes","863.22","97.64","134","Talleres Sotelo S.L.","2025-04-16","True","2.1"
"814","Enero Podría","Juguetes","349.67","96.04","217","Hermanos Rosa S.Coop.","2024-09-23","True","2.7"
"815","Oficial Doctor","Deportes","371.43","203.29","230","Emiliana Arco Vallejo S.C.P","2025-10-22","True","3.3"
"816","Marco Sueño","Juguetes","689.15","408.02","369","Servicios UDSR S.A.","2025-05-03","False","4.2"
"817","Consumo Luis","Juguetes","437.9","193.54","74","Talleres Losa y asociados S.L.","2025-10-14","True","2.9"
"818","Práctica Hacen","Electrónicos","184.84","252.3","457","Familia Serrano S.C.P","2025-08-08","False","4.1"
"819","Militares Lleva","Deportes","258.46","429.96","24","Ulises Villalba Chamorro S.L.","2025-02-10","False","1.4"
"820","Viene Quiero","Hogar","69.44","407.84","243","Riera y Esparza S.L.","2025-10-25","True","2.8"
"821","Espera Manuel","Deportes","267.17","183.35","285","Banca Privada Ibérica S.L.","2025-04-21","False","2.4"
"822","Bueno Resulta","Moda","130.03","434.35","493","Restauración Núñez y asociados S.L.","2025-06-11","True","3.3"
"823","Debido Hubo","Libros","652.64","91.4","399","Benavente y Somoza S.A.","2024-03-23","False","2.4"
"824","Generales Tiempo","Libros","515.34","388.5","228","Dulce Merino Becerra S.Coop.","2024-07-14","True","2.5"
"825","Millones Entrada","Deportes","469.11","478.51","444","Banco Aller S.A.","2024-04-01","True","3.6"
"826","Mediante C","Deportes","427.6","308.09","207","Narváez y Elorza S.Com.","2024-08-01","True","1.3"
"827","Calle Ser","Deportes","235.94","161.85","149","Ortega y asociados S.L.N.E","2024-03-22","False","3.4"
"828","Ejército Debe","Moda","278.54","225.22","441","María José Gómez Granados S.L.U.","2024-01-10","False","4.0"
"829","Modo Iba","Juguetes","965.87","209.92","94","Villanueva y asociados S.C.P","2025-09-01","True","1.5"
"830","Personal Tribunal","Hogar","665.4","470.52","358","Construcción Española S.Com.","2025-06-24","True","1.8"
"831","Humana Sino","Moda","111.98","36.58","449","Lucas Ballester Lillo S.L.","2025-04-16","False","3.2"
"832","Objeto Amigos","Electrónicos","773.22","264.37","42","Pánfilo Baños Llorente S.Com.","2023-11-30","True","2.0"
"833","Produce Largo","Hogar","93.47","466.14","199","Familia Amor S.L.","2025-07-20","False","1.9"
"834","Esa Rodríguez","Libros","291.33","315.11","67","Hermanos Machado S.Coop.","2025-09-28","True","1.1"
"835","Jorge Cuenta","Libros","363.27","458.06","442","Hernandez y Vizcaíno S.A.","2025-05-08","False","2.9"
"836","Abril Calidad","Juguetes","935.51","276.53","69","Cortina y asociados S.A.","2024-04-23","True","3.4"
"837","Muerte Atrás","Moda","634.74","319.75","288","Banco Cervera y asociados S.A.","2025-03-17","False","3.1"
"838","Llamado Jamás","Libros","538.45","454.92","246","Inmobiliaria Nieto y asociados S.L.","2024-12-04","True","4.2"
"839","Local Animales","Moda","314.79","209.04","79","Grupo Cañellas S.L.","2024-04-25","False","1.0"
"840","Popular Principios","Juguetes","817.23","424.73","176","Despacho Blázquez S.L.","2025-06-17","False","2.9"
"841","Buen Menos","Electrónicos","690.89","248.51","386","Familia Diez S.Com.","2025-06-24","False","2.2"
"842","Natural Cinco","Moda","799.99","300.52","407","Nadal y Ruiz S.L.","2023-11-03","True","3.2"
"843","Escuela Explicó","Hogar","417.62","282.47","202","Reguera & Asociados S.C.P","2023-11-10","True","1.7"
"844","Imposible Distintos","Libros","649.53","415.07","112","Familia Arias S.L.","2024-01-14","False","1.3"
"845","M Volver","Libros","247.17","383.45","465","Despacho Barón & Asociados S.L.","2025-07-23","False","2.1"
"846","Minutos Presente","Libros","536.62","138.07","96","Despacho Garcia S.A.U","2024-02-23","True","1.7"
"847","Propuesta Quién","Deportes","119.25","230.39","231","Chaparro y asociados S.A.","2025-01-12","False","3.8"
"848","Varios Control","Moda","195.91","14.6","25","Banca Privada Hernandez & Asociados S.A.","2025-03-11","True","1.7"
"849","Quiere Grandes","Electrónicos","289.29","66.89","224","Fábrica Globales S.L.N.E","2024-06-10","True","1.9"
"850","Papel Explicó","Hogar","24.58","112.51","215","Instalaciones GE S.A.","2024-12-25","False","4.1"
"851","Doctor Político","Moda","997.98","234.52","405","Tormo y Agudo S.Com.","2025-09-06","True","2.3"
"852","Propio Trabajo","Hogar","65.48","388.95","36","Desarrollo Barberá S.L.N.E","2025-04-30","False","1.7"
"853","Españoles Frente","Deportes","819.08","414.98","62","Soluciones Infante S.L.","2025-04-16","True","2.5"
"854","Hemos Próximo","Moda","254.69","497.3","101","Infraestructuras Bernad & Asociados S.L.U.","2025-02-09","False","3.9"
"855","Militar Armas","Electrónicos","525.93","491.15","242","Vigil y asociados S.Com.","2025-01-13","False","3.7"
"856","Ahora Jamás","Deportes","936.85","83.51","372","Belmonte y asociados S.L.L.","2024-07-02","True","4.0"
"857","Pasado Punto","Juguetes","525.72","130.39","326","Talleres YM S.Com.","2024-05-03","False","1.8"
"858","Encuentra Democracia","Electrónicos","865.02","112.81","57","Comercial Bermudez S.A.","2024-04-03","True","3.5"
"859","Dentro Su","Deportes","24.92","398.22","299","Hermanos Jara S.L.","2024-11-23","True","2.6"
"860","Área Internacional","Hogar","18.84","25.79","401","Balaguer y asociados S.Com.","2024-12-26","False","3.8"
"861","Trabajar Francisco","Hogar","377.68","49.29","80","Tecnologías Globales S.L.","2024-12-30","False","1.4"
"862","Argentina Nuestro","Juguetes","345.04","484.98","388","Inmobiliaria Artigas & Asociados S.Com.","2024-11-03","True","1.2"
"863","Santiago Difícil","Libros","162.38","270.49","54","Córdoba y Almeida S.L.","2025-02-26","True","3.0"
"864","Dos Don","Deportes","981.86","395.34","387","Familia Rubio S.Coop.","2025-10-08","False","4.2"
"865","Mucha Bajo","Moda","735.86","15.57","193","Suministros HR S.L.L.","2024-03-13","False","3.9"
"866","Eran Época","Deportes","899.68","245.22","224","Desarrollo Globales S.L.U.","2024-07-18","False","3.2"
"867","Manuel Torno","Moda","197.88","97.38","178","Familia Flor S.Coop.","2025-06-21","False","3.9"
"868","Hecho Frente","Deportes","868.99","301.35","440","Hnos Domínguez S.A.","2025-07-28","True","1.3"
"869","Cuanto Tenemos","Hogar","454.89","410.61","277","Inversiones Coello y asociados S.Com.","2024-10-21","False","2.8"
"870","Asociación Diario","Libros","510.9","368.16","452","Familia Vilaplana S.L.","2025-02-18","True","3.5"
"871","Habían Trata","Deportes","778.26","123.2","369","Ferrer y Herranz S.Com.","2025-02-27","True","3.6"
"872","Vía Programa","Juguetes","820.86","98.99","349","Bueno & Asociados S.A.D","2024-10-19","False","4.1"
"873","Es Medida","Hogar","616.91","164.69","328","Transportes del Noroeste S.L.","2024-03-24","False","1.4"
"874","Misma Estos","Juguetes","662.3","26.67","480","Soluciones Verdejo y asociados S.A.D","2024-11-05","True","1.7"
"875","Libre Te","Electrónicos","210.06","245.26","50","Hotel Perea S.Coop.","2025-10-24","True","3.3"
"876","Diario Producto","Moda","661.34","265.28","359","Servicios YQYC S.A.","2025-04-18","False","1.2"
"877","Aumento Había","Hogar","609.89","40.08","476","Inversiones Inteligentes S.L.","2023-12-24","True","3.6"
"878","Decir Otros","Electrónicos","473.38","321.26","184","Inmobiliaria Huertas & Asociados S.Coop.","2024-04-20","False","4.3"
"879","Política Calidad","Libros","67.72","310.38","270","Dorotea Calderon Company S.Com.","2025-01-17","True","3.9"
"880","Compañía Larga","Deportes","87.16","111.87","265","Servicios Batalla y asociados S.L.L.","2024-07-03","True","1.4"
"881","Banco Tengo","Hogar","536.34","98.78","269","Grupo Colomer S.Com.","2024-02-27","True","3.3"
"882","Yo Largo","Hogar","562.84","281.28","382","Farmaceútica Perez S.A.","2025-09-28","True","4.1"
"883","Fuerte Segundo","Juguetes","364.38","232.07","340","Talleres Integrales S.L.N.E","2024-06-29","False","4.5"
"884","Marcha Mirada","Hogar","794.54","277.23","258","Tejera & Asociados S.Com.","2024-03-29","False","3.6"
"885","Cabo Volvió","Juguetes","998.45","224.29","180","Restauración Pedraza y asociados S.Coop.","2024-07-14","False","3.2"
"886","Dan Crisis","Deportes","846.41","209.11","324","Martorell y asociados S.A.","2025-03-22","False","4.3"
"887","Época Española","Deportes","612.33","283.76","109","Soluciones Salas S.A.","2025-01-13","False","4.1"
"888","Intereses Vino","Libros","261.55","481.02","229","Cebrián España Montserrat S.C.P","2025-01-09","False","1.0"
"889","Centro Padres","Electrónicos","983.13","299.9","265","Hermanos Manuel S.L.N.E","2024-02-01","True","5.0"
"890","Real Viaje","Deportes","16.5","492.28","109","Vilar y Arrieta S.Coop.","2025-04-16","False","1.1"
"891","Contrario Servicio","Libros","824.11","459.96","261","Mateo & Asociados S.Com.","2024-03-30","True","1.4"
"892","Actividad Actitud","Moda","362.1","73.51","187","Hnos Prat S.L.N.E","2024-10-12","True","1.9"
"893","Mayo República","Deportes","100.99","202.9","469","Instalaciones Calzada y asociados S.C.P","2025-01-12","True","3.9"
"894","Atrás Compañía","Libros","331.45","243.85","249","Hnos Campos S.A.T.","2024-12-11","True","3.4"
"895","Contrario Pasó","Deportes","47.0","405.13","195","Minería Castellana S.L.N.E","2024-11-08","True","4.1"
"896","Términos Pequeño","Deportes","354.45","409.49","213","Hotel Ramón & Asociados S.L.L.","2025-03-09","True","4.5"
"897","Tratamiento Parece","Hogar","750.2","425.49","475","Pujol y Valencia S.L.N.E","2024-05-16","True","3.5"
"898","Encontrar Solo","Libros","388.66","155.87","21","Sobrino y Infante S.L.","2025-03-22","False","3.2"
"899","Período Trabajadores","Hogar","333.56","350.4","78","Grupo Montesinos S.A.D","2025-09-11","True","3.7"
"900","Sin Parece","Moda","971.33","377.66","294","Comercializadora Zamorano y asociados S.L.","2024-08-27","True","1.9"
"901","Exterior Persona","Deportes","788.5","78.27","172","Logística NHA S.Coop.","2024-08-16","True","2.9"
"902","Les Podrá","Libros","58.82","202.6","43","Izquierdo y Sureda S.L.N.E","2025-01-04","False","3.0"
"903","Encuentro Capacidad","Libros","139.07","71.76","286","Farmaceútica Llorente S.Com.","2024-09-16","True","3.0"
"904","Este Sabe","Libros","575.62","282.78","376","Hermanos Casals S.Coop.","2025-03-16","True","2.0"
"905","Resulta Tenido","Deportes","779.0","165.09","473","Grupo Frutos S.L.","2024-02-03","True","1.5"
"906","México Sistemas","Moda","429.31","177.41","164","Inmobiliaria Valenzuela y asociados S.Coop.","2025-03-08","False","3.4"
"907","Mi Entonces","Electrónicos","771.98","88.78","179","Ramis y asociados S.A.","2025-03-21","False","3.5"
"908","Crecimiento Hace","Moda","54.43","410.0","102","Logística CMP S.Com.","2025-01-01","False","1.6"
"909","Hicieron Color","Libros","854.24","60.62","27","Compañía Quirós S.Com.","2023-11-14","True","4.8"
"910","Psoe Barcelona","Hogar","870.06","410.97","7","Inversiones Puerta & Asociados S.Com.","2024-11-20","False","3.8"
"911","Tenemos Bueno","Electrónicos","312.07","238.24","169","Finanzas Aznar S.L.N.E","2024-03-27","True","4.0"
"912","Con Primeros","Hogar","211.76","264.02","132","Hotel Bastida S.L.N.E","2024-11-05","False","3.5"
"913","Educación Mundial","Hogar","698.12","335.79","192","Guzman y asociados S.A.","2025-07-01","True","2.0"
"914","Hijo Autor","Electrónicos","291.17","395.65","316","Grupo Exposito S.Coop.","2024-06-16","False","1.2"
"915","Esas Instituciones","Libros","945.72","37.97","338","Anita Miralles Ordóñez S.C.P","2025-08-31","False","3.7"
"916","Falta Ambiente","Libros","366.62","58.41","149","Melisa Álvaro Moya S.L.","2024-10-04","False","1.9"
"917","Cuanto Quienes","Moda","513.45","356.3","462","Manufacturas Coloma S.L.","2023-11-25","False","2.9"
"918","Embargo Idea","Juguetes","536.25","97.28","256","Banca Privada Aguirre y asociados S.Coop.","2023-11-26","False","3.2"
"919","Ley Ahora","Libros","31.27","127.46","271","Nogués y Garcia S.A.","2025-01-21","False","2.3"
"920","Demasiado Mundial","Moda","746.95","14.09","350","Cuenca y Palau S.C.P","2025-04-26","False","2.4"
"921","Entre Les","Deportes","243.84","489.23","256","Finanzas Ibérica S.Coop.","2024-02-22","False","4.2"
"922","Ocasiones Llegado","Libros","265.1","196.65","417","Inversiones Recio & Asociados S.A.","2024-04-10","True","4.8"
"923","Reforma Peor","Deportes","233.33","174.18","201","Inversiones Landa y asociados S.Coop.","2024-09-16","True","1.4"
"924","Países Gobierno","Moda","525.51","340.61","446","Amores y Campo S.A.","2024-03-02","True","2.7"
"925","Democracia Militar","Juguetes","161.22","485.42","465","Talleres Globales S.L.N.E","2024-08-16","False","2.8"
"926","Tiempos Mucho","Hogar","214.69","73.6","277","Grande y Cabeza S.A.","2024-05-14","True","4.5"
"927","Ex Voluntad","Deportes","691.65","449.83","465","Banca Privada Globales S.L.N.E","2025-02-05","True","2.7"
"928","Finalmente Particular","Hogar","659.67","284.6","80","Grupo Font S.L.","2024-01-02","False","1.3"
"929","Aún Había","Juguetes","949.12","63.6","162","Eustaquio Ayala Pinedo S.A.","2024-01-27","True","3.9"
"930","Dejó Mucho","Deportes","881.33","209.95","210","Prado y Cózar S.L.","2025-01-29","False","2.8"
"931","Destino Tratamiento","Libros","933.92","140.53","398","Familia Manuel S.L.N.E","2023-11-15","True","1.4"
"932","Poder Francisco","Hogar","35.94","493.05","315","Tejera & Asociados S.Coop.","2025-09-07","False","3.4"
"933","Vía Propuesta","Juguetes","238.6","119.93","351","Comercializadora OLNG S.L.","2025-07-26","True","2.4"
"934","Consumo Visto","Libros","782.03","71.37","433","Desarrollo Cortés y asociados S.Coop.","2025-10-19","False","3.8"
"935","Argentina Algún","Deportes","192.14","196.79","242","Felicidad Gutiérrez Muro S.L.N.E","2025-08-05","True","1.7"
"936","Dólares Vamos","Hogar","41.91","383.45","7","Comercial OU S.Coop.","2024-08-30","False","4.8"
"937","Próximo Diferentes","Hogar","744.94","494.18","387","Marcio Ariza Marqués S.L.","2025-03-06","True","1.3"
"938","Entrada Encontrar","Moda","868.46","247.52","166","Suministros Sedano y asociados S.L.","2025-09-22","False","4.6"
"939","Ellos Dinero","Moda","410.82","25.7","376","Canales y Moreno S.A.","2025-05-07","False","3.9"
"940","Mitad Proceso","Moda","615.39","372.52","304","Infraestructuras Ayuso y asociados S.L.N.E","2025-02-05","True","3.1"
"941","Resto Siquiera","Moda","462.33","439.49","449","Sotelo y asociados S.C.P","2024-07-04","True","3.1"
"942","Idea Viene","Moda","983.99","24.43","198","Supermercados Española S.L.N.E","2024-01-22","True","1.8"
"943","Pequeño Distintas","Moda","404.06","155.75","423","Pedro y asociados S.L.","2024-07-26","False","2.8"
"944","Somos Esfuerzo","Moda","301.48","459.92","353","Supermercados Inteligentes S.L.L.","2024-05-18","True","2.9"
"945","U Pedro","Libros","457.18","362.71","57","Talleres Ruano S.Coop.","2024-06-02","True","4.1"
"946","Mismos Mesa","Libros","550.94","199.57","165","Transportes Mesa S.L.N.E","2025-01-16","False","1.1"
"947","Noche Quiero","Moda","594.41","357.75","103","Soluciones Sanmartín S.Com.","2024-01-24","False","1.4"
"948","Exterior Ex","Deportes","694.8","454.05","407","Despacho Santamaria S.Com.","2025-03-26","True","3.9"
"949","Fin Carlos","Electrónicos","100.28","354.58","324","Jacinta Villena Prado S.A.","2025-06-08","False","1.3"
"950","Te Resto","Libros","390.25","396.58","261","Hnos Izquierdo S.A.","2024-01-22","True","2.5"
"951","Dicho María","Moda","53.47","89.59","171","Distribuciones IX S.L.","2024-02-29","True","1.6"
"952","Uno Grande","Hogar","187.08","357.46","214","Soluciones Menéndez S.Com.","2025-07-02","False","2.2"
"953","Éxito Primer","Moda","295.89","94.44","460","Servicios Arrieta S.L.","2024-04-26","True","4.8"
"954","Cómo Victoria","Electrónicos","626.33","130.29","234","Zapata & Asociados S.A.","2024-06-26","False","4.4"
"955","Nacional Corazón","Juguetes","809.38","305.95","252","Manufacturas WS S.Coop.","2025-03-27","True","1.9"
"956","Ojos Salida","Libros","480.95","208.02","40","Hermanos Rivas S.Com.","2024-12-03","True","2.0"
"957","Arriba Marcha","Juguetes","285.33","316.17","419","Viña y Cobo S.L.","2023-12-12","True","1.2"
"958","Ministro Secretario","Hogar","64.51","177.76","74","Amor y Paz S.Com.","2025-01-24","True","3.7"
"959","Casa Estilo","Juguetes","305.46","460.59","25","Fonseca y Ponce S.Coop.","2025-02-02","True","2.7"
"960","Producto Uno","Hogar","169.72","145.77","338","Distribuciones Guardia S.C.P","2024-01-03","True","4.9"
"961","Podría Como","Libros","583.18","466.08","47","Villanueva y asociados S.Com.","2025-03-05","False","2.3"
"962","Miembros A","Moda","822.06","380.43","431","Casas y Cobos S.L.L.","2024-02-07","True","2.2"
"963","Seis Pues","Hogar","130.8","430.41","168","Soluciones Larrañaga y asociados S.L.N.E","2024-11-10","False","3.1"
"964","Llama Aquí","Libros","216.96","33.8","292","Banca Privada Iberia S.L.","2024-04-30","True","2.9"
"965","Cuanto Tarde","Libros","608.73","395.15","361","Botella y asociados S.L.L.","2024-11-03","False","2.7"
"966","Programas Papel","Deportes","267.06","289.7","319","Farmaceútica DG S.L.N.E","2024-08-14","False","4.7"
"967","Señor Pregunta","Juguetes","567.01","262.25","323","Restauración Carlos S.L.","2024-12-19","False","3.0"
"968","Cuanto Bastante","Hogar","884.83","120.2","148","Construcción HUJA S.A.","2025-07-17","True","1.0"
"969","Últimos Tan","Electrónicos","470.24","399.38","377","Uriarte & Asociados S.Coop.","2024-07-04","True","4.2"
"970","Actitud Nos","Moda","419.9","170.23","286","Comercial CPUJ S.Coop.","2024-09-07","True","1.0"
"971","Carne Elecciones","Hogar","693.12","130.94","34","Fábrica Villar S.L.N.E","2025-08-30","False","2.2"
"972","Segundo Flores","Juguetes","330.68","8.03","351","Cantero & Asociados S.L.","2025-09-02","False","2.4"
"973","Objetivo Técnica","Libros","573.23","480.26","426","Familia Jordá S.A.","2024-11-01","True","1.8"
"974","Siquiera Económico","Deportes","923.06","242.16","242","Vendrell y Gallo S.Com.","2024-01-21","True","3.6"
"975","Mismos Región","Moda","163.83","233.01","442","Minería Muro S.Com.","2025-09-26","False","2.8"
"976","Francia Tuvo","Moda","928.51","32.73","266","Rovira & Asociados S.Coop.","2025-04-22","False","3.3"
"977","Pesetas Ojos","Libros","322.35","270.26","106","Banco PPH S.L.N.E","2025-04-27","False","4.2"
"978","Carrera Pesar","Deportes","75.55","78.91","430","Nieves Nadal Galiano S.Com.","2024-05-30","True","2.4"
"979","Sol Capital","Moda","630.25","421.99","292","Farmaceútica TNIP S.L.","2023-11-17","False","1.7"
"980","R Final","Electrónicos","865.95","377.01","361","Distribuciones Pedrosa S.Coop.","2024-12-04","False","3.8"
"981","Cuya Ideas","Deportes","419.73","251.04","121","Alimentación Pino S.A.","2024-10-23","False","2.8"
"982","Propio Realizar","Deportes","223.98","154.65","57","Valeria Aroca Llorente S.L.","2024-08-29","False","4.1"
"983","Esa P","Hogar","914.22","224.67","12","Supermercados Sala & Asociados S.L.N.E","2024-06-22","False","4.6"
"984","Especial Mantener","Hogar","198.31","462.2","375","Despacho PZ S.A.","2025-06-23","False","4.1"
"985","Diferentes Dar","Hogar","771.79","53.63","480","Eutropio Aguilera Sanchez S.A.","2024-05-21","True","1.8"
"986","Sociales Carrera","Electrónicos","464.77","358.27","267","Soluciones del Levante S.L.L.","2025-05-01","True","1.0"
"987","Texto Educación","Electrónicos","690.18","299.17","44","Compañía Calleja y asociados S.Com.","2024-02-10","False","2.9"
"988","Razones Puntos","Electrónicos","112.07","384.26","381","Oliveras & Asociados S.L.N.E","2025-06-17","False","1.1"
"989","Ley Medidas","Deportes","642.46","108.87","102","Compañía GIBY S.Com.","2024-12-31","True","2.1"
"990","Cierto Alguien","Juguetes","325.96","223.35","60","Calisto Cabrero Solana S.Coop.","2024-08-22","False","1.6"
"991","Juez Apenas","Deportes","123.32","479.36","286","Mateo y Frutos S.Com.","2024-10-23","True","1.8"
"992","Dónde Con","Deportes","553.87","139.17","482","Pablo y asociados S.Coop.","2024-11-22","False","3.3"
"993","Medio Pregunta","Hogar","80.53","308.57","173","Costa y Navarro S.A.","2024-03-08","False","1.2"
"994","Precio Tener","Electrónicos","476.03","339.37","54","Consultoría Sánchez S.Coop.","2025-07-05","False","1.2"
"995","Relaciones Primer","Moda","398.0","353.82","456","Sotelo y Cuenca S.L.N.E","2025-01-17","False","3.5"
